ORDER_ID,YOUR_ORDER_ID,ORDER_TYPE,OFFER_NAME,YOUR_SKU,SHOP_SKU,TRANSFERRED_TO_DELIVERY_COUNT,DELIVERED_COUNT,ORDER_CREATION_DATE,TRANSFERRED_TO_DELIVERY_DATE,DELIVERY_DATE,PAYMENT_TYPE,VAT,PRICE_WITH_VAT_AND_NO_DISCOUNT,SHOP_MARKETPLACE_DISCOUNT,SPASIBO_DISCOUNT,YANDEX_PLUS_DISCOUNT,PRICE_WITH_VAT_AND_ALL_DISCOUNTS,DELIVERED_PRICE_SUM_WITH_VAT_AND_NO_DISCOUNTS,DELIVERED_DISCOUNT_SUM,DELIVERED_PRICE_SUM_WITH_VAT_AND_DISCOUNTS,RNPT,ORGANIZATION,INN,KPP,ORGANIZATION_JUR_ADDRESS,UPD_STATUS,UPD_DATE,UPD_NUMBER,CONSIGNMENT_NOTE_DATE,CONSIGNMENT_NOTE_NUMBER,INVOICE_DATE,INVOICE_NUMBER
57490855168,57490855168,Продажа физлицу,"Тумба подвесная Vannika Glad 50 с раковиной Como 50 для ванной комнаты, cappuccino",518.ТП.V.Glad.ККОМ,518.ТП.V.Glad.ККОМ,1,1,26.05.2026,27.05.2026,31.05.2026,Предоплата,22%,21236,7696,0,0,13540,21236,7696,13540,,,,,,,,,,,,
57491572480,57491572480,Продажа физлицу,"Тумба напольная Vannika Bliss 60 с раковиной Фостер 60 для ванной комнаты, белая",223.ТН.V.Bliss.КФОС,223.ТН.V.Bliss.КФОС,1,1,26.05.2026,28.05.2026,29.05.2026,Предоплата,22%,20285,8751,0,0,11534,20285,8751,11534,,,,,,,,,,,,
57493254211,57493254211,Продажа физлицу,"Тумба напольная Vannika Bliss 50 с раковиной Фостер 50 для ванной комнаты, белая",222.ТН.V.Bliss.КФОС,222.ТН.V.Bliss.КФОС,1,1,26.05.2026,28.05.2026,30.05.2026,Предоплата,22%,18035,7234,0,0,10801,18035,7234,10801,,,,,,,,,,,,
57493536002,57493536002,Продажа физлицу,"Тумба подвесная Vannika Glad 80 с раковиной Фест 80 для ванной комнаты, cappuccino",521.ТП.V.Glad.КФЕС,521.ТП.V.Glad.КФЕС,1,1,26.05.2026,27.05.2026,29.05.2026,Предоплата,22%,29903,11569,0,0,18334,29903,11569,18334,,,,,,,,,,,,
57493536002,57493536002,Продажа физлицу,"Шкаф-пенал подвесной Vannika Glad для ванной комнаты, cappuccino",523.ШП.V.Glad.Р,523.ШП.V.Glad.Р,1,1,26.05.2026,27.05.2026,29.05.2026,Предоплата,22%,21978,7368,0,0,14610,21978,7368,14610,,,,,,,,,,,,
57503976834,57503976834,Продажа физлицу,"Тумба напольная Vannika Bliss 60 с раковиной Фостер 60 для ванной комнаты, белая",223.ТН.V.Bliss.КФОС,223.ТН.V.Bliss.КФОС,1,1,26.05.2026,27.05.2026,30.05.2026,Яндекс.Сплит (предоплата),22%,20201,9646,0,229,10326,20201,9875,10326,,,,,,,,,,,,
57504529731,57504529731,Продажа физлицу,"Тумба напольная Vannika Bliss 60 с раковиной Фостер 60 для ванной комнаты, Gold Craft",525.ТН.V.Bliss.РКФОС,525.ТН.V.Bliss.РКФОС,1,1,26.05.2026,27.05.2026,31.05.2026,Предоплата,22%,21675,8426,0,0,13249,21675,8426,13249,,,,,,,,,,,,
57505765056,57505765056,Продажа физлицу,"Шкаф-пенал напольно-подвесной Vannika Flavia 50 для ванной комнаты, белый",384.ШП.V.Flavia,384.ШП.V.Flavia,1,1,26.05.2026,27.05.2026,28.05.2026,Предоплата,22%,21197,7339,0,0,13858,21197,7339,13858,,,,,,,,,,,,
57505814019,57505814019,Продажа физлицу,"Тумба подвесная без раковины Vannika Glad 80 для ванной комнаты, cappuccino",521.ТП.V.Glad,521.ТП.V.Glad,1,1,26.05.2026,27.05.2026,30.05.2026,Предоплата,22%,19378,8147,0,0,11231,19378,8147,11231,,,,,,,,,,,,
57511443584,57511443584,Продажа физлицу,"Тумба подвесная Vannika Glad 60 с раковиной Como 60 для ванной комнаты, cappuccino",519.ТП.V.Glad.ККОМ,519.ТП.V.Glad.ККОМ,1,1,26.05.2026,28.05.2026,31.05.2026,Предоплата,22%,24196,9257,0,0,14939,24196,9257,14939,,,,,,,,,,,,
57511574531,57511574531,Продажа физлицу,"Тумба напольная Vannika Bliss 50 с раковиной Фостер 50 для ванной комнаты, белая",222.ТН.V.Bliss.КФОС,222.ТН.V.Bliss.КФОС,1,1,26.05.2026,28.05.2026,30.05.2026,Предоплата,22%,18035,7464,0,0,10571,18035,7464,10571,,,,,,,,,,,,
57511958851,57511958851,Продажа физлицу,"Шкаф-пенал напольно-подвесной Vannika Flavia 50 для ванной комнаты, белый",384.ШП.V.Flavia,384.ШП.V.Flavia,1,1,26.05.2026,28.05.2026,30.05.2026,Предоплата,22%,21197,7339,0,0,13858,21197,7339,13858,,,,,,,,,,,,
57512055872,57512055872,Продажа физлицу,"Шкаф-зеркало с подсветкой Vannika Flavia 60 для ванной комнаты, белый",174.ЗШ.V.Flavia,174.ЗШ.V.Flavia,1,1,26.05.2026,28.05.2026,29.05.2026,Предоплата,22%,10291,4441,0,0,5850,10291,4441,5850,,,,,,,,,,,,
57512761923,57512761923,Продажа физлицу,"Тумба напольная Vannika Bliss 60 с раковиной Фостер 60 для ванной комнаты, белая",223.ТН.V.Bliss.КФОС,223.ТН.V.Bliss.КФОС,1,1,26.05.2026,28.05.2026,30.05.2026,Предоплата,22%,20285,8249,0,0,12036,20285,8249,12036,,,,,,,,,,,,
57519861632,57519861632,Продажа физлицу,"Тумба напольная Vannika Faro 40 с раковиной Даллас 100 правый для ванной комнаты, дуб вотан, графит софт",429.ТН.V.Faro.КПДАЛ,429.ТН.V.Faro.КПДАЛ,1,1,27.05.2026,28.05.2026,31.05.2026,Яндекс.Сплит (предоплата),22%,34984,16718,0,0,18266,34984,16718,18266,,,,,,,,,,,,
57522145731,57522145731,Продажа физлицу,"Шкаф-зеркало Vannika Bliss 50 для ванной комнаты, дуб вотан",443.ЗШ.V.Bliss.МОД,443.ЗШ.V.Bliss.МОД,1,1,27.05.2026,28.05.2026,29.05.2026,Предоплата,22%,6344,3000,0,0,3344,6344,3000,3344,,,,,,,,,,,,
57522174338,57522174338,Продажа физлицу,"Шкаф-пенал подвесной Vannika Vastra для ванной комнаты, дуб вотан",437.ШП.V.Vastra,437.ШП.V.Vastra,1,1,27.05.2026,28.05.2026,29.05.2026,Яндекс.Сплит (предоплата),22%,13212,5654,0,1154,6404,13212,6808,6404,,,,,,,,,,,,
57523414338,57523414338,Продажа физлицу,"Тумба подвесная Vannika Kanna 50 с раковиной Фест 50 для ванной комнаты, дуб вотан, графит софт",450.ТП.V.Kanna.КФЕС,450.ТП.V.Kanna.КФЕС,1,1,27.05.2026,28.05.2026,30.05.2026,Предоплата,22%,19301,9301,0,0,10000,19301,9301,10000,,,,,,,,,,,,
57523501571,57523501571,Продажа физлицу,"Тумба подвесная Vannika Vastra 90 с раковиной Квадро 90 для ванной комнаты,дуб вотан",469.ТП.V.Vastra.ККВА,469.ТП.V.Vastra.ККВА,1,1,27.05.2026,28.05.2026,30.05.2026,Предоплата,22%,30415,15034,0,0,15381,30415,15034,15381,,,,,,,,,,,,
57524001345,57524001345,Продажа физлицу,"Тумба подвесная Vannika Glad 50 с раковиной Como 50 для ванной комнаты, cappuccino",518.ТП.V.Glad.ККОМ,518.ТП.V.Glad.ККОМ,1,1,27.05.2026,28.05.2026,31.05.2026,Предоплата,22%,21236,7489,0,1177,12570,21236,8666,12570,,,,,,,,,,,,
57524430464,57524430464,Продажа физлицу,"Тумба напольная Vannika Flavia 80 с раковиной Фостер 80 для ванной комнаты, белая",170.ТН.V.Flavia.КФОС,170.ТН.V.Flavia.КФОС,1,1,27.05.2026,28.05.2026,31.05.2026,Яндекс.Сплит (предоплата),22%,31369,16415,0,0,14954,31369,16415,14954,,,,,,,,,,,,
57533077122,57533077122,Продажа физлицу,"Тумба подвесная Vannika Rinni 70 с раковиной Фостер 70 для ванной комнаты, дуб веллингтон табак",434.ТП.V.Rinni.КФОС,434.ТП.V.Rinni.КФОС,1,1,27.05.2026,28.05.2026,31.05.2026,Предоплата,22%,29606,13271,0,0,16335,29606,13271,16335,,,,,,,,,,,,
57533352514,57533352514,Продажа физлицу,"Тумба подвесная Vannika Mirva 70 с раковиной Como 70 для ванной комнаты, белая",286.ТП.V.Mirva.ККОМ,286.ТП.V.Mirva.ККОМ,1,1,27.05.2026,28.05.2026,30.05.2026,Предоплата,22%,25538,14354,0,647,10537,25538,15001,10537,,,,,,,,,,,,
57536821569,57536821569,Продажа физлицу,"Тумба напольная Vannika Bliss 70 с раковиной Фостер 70 для ванной комнаты, белая",224.ТН.V.Bliss.КФОС,224.ТН.V.Bliss.КФОС,1,1,27.05.2026,28.05.2026,29.05.2026,Предоплата,22%,24899,11331,0,0,13568,24899,11331,13568,,,,,,,,,,,,
57537490755,57537490755,Продажа физлицу,"Тумба подвесная Vannika Kanna 70 с раковиной Como 70 для ванной комнаты, дуб вотан, графит софт",452.ТП.V.Kanna.ККОМ,452.ТП.V.Kanna.ККОМ,1,1,27.05.2026,28.05.2026,30.05.2026,Яндекс.Сплит (предоплата),22%,26076,11689,0,0,14387,26076,11689,14387,,,,,,,,,,,,
57540627330,57540627330,Продажа физлицу,"Тумба подвесная Vannika Kanna 70 с раковиной Como 70 для ванной комнаты, дуб вотан, графит софт",452.ТП.V.Kanna.ККОМ,452.ТП.V.Kanna.ККОМ,1,1,27.05.2026,28.05.2026,30.05.2026,Предоплата,22%,25968,12942,0,0,13026,25968,12942,13026,,,,,,,,,,,,
57540627330,57540627330,Продажа физлицу,"Шкаф-пенал подвесной Vannika Kanna для ванной комнаты, дуб вотан, графит софт",449.ШП.V.Bliss.МОД,449.ШП.V.Bliss.МОД,1,1,27.05.2026,28.05.2026,30.05.2026,Предоплата,22%,13539,5698,0,0,7841,13539,5698,7841,,,,,,,,,,,,
57541215043,57541215043,Продажа физлицу,"Шкаф-пенал напольно/подвесной Vannika Mirva для ванной комнаты, белый",281.ШП.V.Mirva,281.ШП.V.Mirva,1,1,27.05.2026,30.05.2026,31.05.2026,Предоплата,22%,14226,6367,0,0,7859,14226,6367,7859,,,,,,,,,,,,
57541215043,57541215043,Продажа физлицу,"Тумба напольная Vannika Flavia 70 с раковиной Фостер 70 для ванной комнаты, белая",169.ТН.V.Flavia.КФОС,169.ТН.V.Flavia.КФОС,1,1,27.05.2026,30.05.2026,31.05.2026,Предоплата,22%,27923,12419,0,0,15504,27923,12419,15504,,,,,,,,,,,,
57543820482,57543820482,Продажа физлицу,"Тумба напольная Vannika Bliss 70 с раковиной Como 70 для ванной комнаты, белая",224.ТН.V.Bliss.ККОМ,224.ТН.V.Bliss.ККОМ,1,1,27.05.2026,28.05.2026,29.05.2026,Предоплата,22%,24118,10115,0,0,14003,24118,10115,14003,,,,,,,,,,,,
57544976961,57544976961,Продажа физлицу,"Тумба напольная Vannika Canto 60 с раковиной Фостер 60 для ванной комнаты, дуб вотан, графит софт",458.ТН.V.Canto.КФОС,458.ТН.V.Canto.КФОС,1,1,27.05.2026,28.05.2026,30.05.2026,Предоплата,22%,25037,12742,0,0,12295,25037,12742,12295,,,,,,,,,,,,
57549549250,57549549250,Продажа физлицу,"Тумба подвесная Vannika Kanna 80 с раковиной Como 80 для ванной комнаты, дуб вотан, графит софт",453.ТП.V.Kanna.ККОМ,453.ТП.V.Kanna.ККОМ,1,1,27.05.2026,29.05.2026,30.05.2026,Яндекс.Сплит (предоплата),22%,28990,14158,0,0,14832,28990,14158,14832,,,,,,,,,,,,
57553746049,57553746049,Продажа физлицу,"Тумба напольная Vannika Flavia 70 с раковиной Фостер 70 для ванной комнаты, белая",169.ТН.V.Flavia.КФОС,169.ТН.V.Flavia.КФОС,1,1,27.05.2026,29.05.2026,31.05.2026,Предоплата,22%,27923,12331,0,0,15592,27923,12331,15592,,,,,,,,,,,,
57560415360,57560415360,Продажа физлицу,"Шкаф-зеркало Vannika Kanna 80 для ванной комнаты, дуб вотан",446.ЗШ.V.Kanna.ЛАВ,446.ЗШ.V.Kanna.ЛАВ,1,1,28.05.2026,29.05.2026,31.05.2026,Предоплата,22%,8385,3520,0,193,4672,8385,3713,4672,,,,,,,,,,,,
57577793793,57577793793,Продажа физлицу,"Тумба напольная Vannika Bliss 70 с раковиной Фостер 70 для ванной комнаты, белая, дуб вотан",485.ТН.V.Bliss.РКФОС,485.ТН.V.Bliss.РКФОС,1,1,28.05.2026,29.05.2026,30.05.2026,Предоплата,22%,26458,12048,0,0,14410,26458,12048,14410,,,,,,,,,,,,
57582748931,57582748931,Продажа физлицу,"Тумба напольная Vannika Bliss 50 с раковиной Фостер 50 для ванной комнаты, белая",222.ТН.V.Bliss.КФОС,222.ТН.V.Bliss.КФОС,1,1,28.05.2026,30.05.2026,31.05.2026,Предоплата,22%,18035,7352,0,0,10683,18035,7352,10683,,,,,,,,,,,,
57583901571,57583901571,Продажа физлицу,"Тумба напольная Vannika Bliss 70 с раковиной Como 70 для ванной комнаты, белая",224.ТН.V.Bliss.ККОМ,224.ТН.V.Bliss.ККОМ,1,1,28.05.2026,30.05.2026,31.05.2026,Предоплата,22%,24756,11207,0,0,13549,24756,11207,13549,,,,,,,,,,,,
57593151361,57593151361,Продажа физлицу,"Шкаф-зеркало Vannika Bliss 50 для ванной комнаты, дуб вотан",443.ЗШ.V.Bliss.МОД,443.ЗШ.V.Bliss.МОД,1,1,29.05.2026,30.05.2026,31.05.2026,Предоплата,22%,8931,3336,0,0,5595,8931,3336,5595,,,,,,,,,,,,
57598730114,57598730114,Продажа физлицу,"Тумба подвесная Vannika Glad 80 с раковиной Фостер 80 для ванной комнаты, cappuccino",521.ТП.V.Glad.КФОС,521.ТП.V.Glad.КФОС,1,1,29.05.2026,30.05.2026,31.05.2026,Предоплата,22%,30154,10857,0,0,19297,30154,10857,19297,,,,,,,,,,,,
57599593858,57599593858,Продажа физлицу,"Шкаф-зеркало с подсветкой Vannika Mirva 60 для ванной комнаты, белый",278.ЗШ.V.Mirva,278.ЗШ.V.Mirva,1,1,29.05.2026,30.05.2026,31.05.2026,Яндекс.Сплит (предоплата),22%,11307,5969,0,0,5338,11307,5969,5338,,,,,,,,,,,,
57603182018,57603182018,Продажа физлицу,"Шкаф-зеркало ""Vannika Canto"" 80, Россия, модульный, ЛДСП, дуб Вотан",446.ЗШ.V.Canto.ДИВ,446.ЗШ.V.Canto.ДИВ,1,1,29.05.2026,30.05.2026,31.05.2026,Яндекс.Сплит (предоплата),22%,8411,3830,0,0,4581,8411,3830,4581,,,,,,,,,,,,
