ORDER_ID,YOUR_ORDER_ID,ORDER_TYPE,OFFER_NAME,YOUR_SKU,SHOP_SKU,TRANSFERRED_TO_DELIVERY_COUNT,ORDER_CREATION_DATE,TRANSFERRED_TO_DELIVERY_DATE,DELIVERY_DATE,PAYMENT_TYPE,VAT,PRICE_WITH_VAT_AND_NO_DISCOUNT,SHOP_MARKETPLACE_DISCOUNT,SPASIBO_DISCOUNT,YANDEX_PLUS_DISCOUNT,PRICE_WITH_VAT_AND_ALL_DISCOUNTS,TRANSFERRED_TO_DELIVERY_PRICE_SUM_WITH_VAT_AND_NO_DISCOUNTS,TRANSFERRED_TO_DELIVERY_DISCOUNT_SUM,TRANSFERRED_TO_DELIVERY_PRICE_SUM_WITH_VAT_AND_DISCOUNTS,RNPT,ORGANIZATION,INN,KPP,ORGANIZATION_JUR_ADDRESS,UPD_STATUS,UPD_DATE,UPD_NUMBER,CONSIGNMENT_NOTE_DATE,CONSIGNMENT_NOTE_NUMBER,INVOICE_DATE,INVOICE_NUMBER
56673468162,56673468162,Продажа физлицу,"Тумба напольная SanStar Модена 80 Без раковины для ванной комнаты, белая, дуб вотан",486.1-1.4.1.Р,486.1-1.4.1.Р,1,02.05.2026,04.05.2026,08.05.2026,При получении,22%,18089,7330,0,0,10759,18089,7330,10759,,,,,,,,,,,,
56673653187,56673653187,Продажа физлицу,"Тумба напольная SanStar Каскад 60 с раковиной Грация (комплект) для ванной комнаты, белая",338.1-1.4.1.КУЮТ,3381141КУЮТ,1,02.05.2026,04.05.2026,07.05.2026,При получении,22%,12224,6563,0,0,5661,12224,6563,5661,,,,,,,,,,,,
56674903042,56674903042,Продажа физлицу,"Шкаф-пенал подвесной SanStar Graffa для ванной комнаты Дуб вотан, графит софт",449.1-3.4.1.,449.1-3.4.1.,1,02.05.2026,04.05.2026,07.05.2026,Предоплата,22%,13564,5112,0,0,8452,13564,5112,8452,,,,,,,,,,,,
56676059843,56676059843,Продажа физлицу,"Шкаф-пенал универсальный SanStar Линни для ванной комнаты, белый",276.1-3.4.1.КАС,276.1-3.4.1.КАС,1,02.05.2026,08.05.2026,09.05.2026,Предоплата,22%,15613,5422,0,0,10191,15613,5422,10191,,,,,,,,,,,,
56676538691,56676538691,Продажа физлицу,"Тумба подвесная SanStar Diva 60 с раковиной Фест 60 (комплект) для ванной комнаты белый, дуб вотан",493.1-1.4.1.СКФЕС,493.1-1.4.1.СКФЕС,1,02.05.2026,06.05.2026,09.05.2026,Предоплата,22%,22088,9333,0,48,12707,22088,9381,12707,,,,,,,,,,,,
56676887296,56676887296,Продажа физлицу,"Тумба подвесная SanStar Diva 60 с раковиной Фостер 60 (комплект) для ванной комнаты, дуб вотан, графит софт",472.1-1.4.1.РКФОС,472.1-1.4.1.РКФОС,1,02.05.2026,08.05.2026,09.05.2026,Предоплата,22%,23547,9775,0,0,13772,23547,9775,13772,,,,,,,,,,,,
56677377920,56677377920,Продажа физлицу,"Тумба подвесная SanStar Riana 70 с раковиной Фостер 70 (комплект) для ванной комнаты, грей",503.1-1.4.1.КФОС,503.1-1.4.1.КФОС,1,02.05.2026,06.05.2026,,Предоплата,22%,32228,13269,0,0,18959,32228,13269,18959,,,,,,,,,,,,
56677500547,56677500547,Продажа физлицу,"Тумба напольная SanStar Diva 60 с раковиной Фостер 60 (комплект) для ванной комнаты, Gold Craft",529.1-1.4.1.КФОС,529.1-1.4.1.КФОС,1,02.05.2026,05.05.2026,07.05.2026,Яндекс.Сплит (предоплата),22%,25122,9957,0,0,15165,25122,9957,15165,,,,,,,,,,,,
56677720257,56677720257,Продажа физлицу,"Тумба подвесная SanStar Адель 100 с раковиной Фостер 100 (комплект) для ванной комнаты, белая",386.1-1.4.1.КФОС,386.1-1.4.1.КФОС,1,02.05.2026,05.05.2026,09.05.2026,Предоплата,22%,37446,14005,0,0,23441,37446,14005,23441,,,,,,,,,,,,
56678977602,56678977602,Продажа физлицу,Тумба подвесная SanStar Lavanti 50 с раковиной Como 50 (комплект) для ванной комнаты Дуб вотан,438.1-1.4.1.ККОМ,438.1-1.4.1.ККОМ,1,03.05.2026,04.05.2026,06.05.2026,Предоплата,22%,17983,6650,0,0,11333,17983,6650,11333,,,,,,,,,,,,
56679390785,56679390785,Продажа физлицу,"Тумба напольная SanStar Darko 40 Без раковины для ванной комнаты Дуб вотан, графит софт",429.1-1.4.1.,429.1-1.4.1.,1,03.05.2026,04.05.2026,12.05.2026,Предоплата,22%,18295,7244,0,0,11051,18295,7244,11051,,,,,,,,,,,,
56679457921,56679457921,Продажа физлицу,"Тумба напольная SanStar Лайн 55 Без раковины для ванной комнаты, белая",514.1-1.4.1.Р,514.1-1.4.1.Р,1,03.05.2026,04.05.2026,,Предоплата,22%,7255,2550,0,0,4705,7255,2550,4705,,,,,,,,,,,,
56679926849,56679926849,Продажа физлицу,"Тумба подвесная SanStar Diva 100 без раковины для ванной комнаты белый, дуб вотан",496.1-1.4.1.Р,496.1-1.4.1.Р,1,03.05.2026,04.05.2026,06.05.2026,Предоплата,22%,14233,6021,0,195,8017,14233,6216,8017,,,,,,,,,,,,
56680639619,56680639619,Продажа физлицу,"Тумба подвесная SanStar Ориана 70 с раковиной Como 70 (комплект) для ванной комнаты, белая",286.1-1.4.1.ККОМ,286.1-1.4.1.ККОМ,1,03.05.2026,05.05.2026,07.05.2026,Яндекс.Сплит (предоплата),22%,24965,12271,0,0,12694,24965,12271,12694,,,,,,,,,,,,
56681190019,56681190019,Продажа физлицу,"Зеркальный шкаф подвесной SanStar Модена 60 для ванной комнаты, Дуб вотан",444.1-2.4.1.МОД,444.1-2.4.1.МОД,1,03.05.2026,04.05.2026,07.05.2026,Предоплата,22%,8223,3493,0,0,4730,8223,3493,4730,,,,,,,,,,,,
56682025987,56682025987,Продажа физлицу,"Тумба напольная SanStar Diva 50 с раковиной Фостер 50 (комплект) для ванной комнаты белый, Дуб вотан",487.1-1.4.1.РКФОС,487.1-1.4.1.РКФОС,1,03.05.2026,05.05.2026,09.05.2026,Предоплата,22%,24050,9508,0,0,14542,24050,9508,14542,,,,,,,,,,,,
56684350080,56684350080,Продажа физлицу,"Тумба напольная SanStar Каскад 60 с раковиной Грация (комплект) для ванной комнаты, белая",338.1-1.4.1.КУЮТ,3381141КУЮТ,1,03.05.2026,04.05.2026,16.05.2026,При получении,22%,12270,5711,0,0,6559,12270,5711,6559,,,,,,,,,,,,
56685439491,56685439491,Продажа физлицу,"Тумба подвесная SanStar Линни 55 с раковиной Клермонт 55 (комплект) для ванной комнаты, белая",401.1-1.4.1.ККЛЕ,401.1-1.4.1.ККЛЕ,1,03.05.2026,04.05.2026,08.05.2026,Предоплата,22%,17366,6393,0,616,10357,17366,7009,10357,,,,,,,,,,,,
56685610049,56685610049,Продажа физлицу,"Тумба подвесная SanStar Ориана 70 с раковиной Como 70 (комплект) для ванной комнаты, белая",286.1-1.4.1.ККОМ,286.1-1.4.1.ККОМ,1,03.05.2026,05.05.2026,13.05.2026,Предоплата,22%,25730,12642,0,0,13088,25730,12642,13088,,,,,,,,,,,,
56685740546,56685740546,Продажа физлицу,"Тумба напольная SanStar Модена 60 с раковиной Фостер 60 (комплект) для ванной комнаты, Gold Craft",525.1-1.4.1.РКФОС,525.1-1.4.1.РКФОС,1,03.05.2026,04.05.2026,06.05.2026,Предоплата,22%,21309,9047,0,0,12262,21309,9047,12262,,,,,,,,,,,,
56685774080,56685774080,Продажа физлицу,"Тумба подвесная SanStar Линни 60 с раковиной Клермонт 60 (комплект) для ванной комнаты, белая",402.1-1.4.1.ККЛЕ,402.1-1.4.1.ККЛЕ,1,03.05.2026,04.05.2026,06.05.2026,Предоплата,22%,17545,6810,0,140,10595,17545,6950,10595,,,,,,,,,,,,
56685788096,56685788096,Продажа физлицу,Зеркальный шкаф подвесной SanStar Линни 60 для ванной комнаты белый,273.1-2.4.1.КАС,273.1-2.4.1.КАС,1,03.05.2026,04.05.2026,06.05.2026,Предоплата,22%,7990,3478,0,0,4512,7990,3478,4512,,,,,,,,,,,,
56685792128,56685792128,Продажа физлицу,"Тумба подвесная SanStar Велья 80 Без раковины для ванной комнаты, белая",62.2-1.4.1.С,62.2-1.4.1.С,1,03.05.2026,04.05.2026,11.05.2026,Предоплата,22%,16180,6544,0,0,9636,16180,6544,9636,,,,,,,,,,,,
56686706947,56686706947,Продажа физлицу,"Тумба напольная SanStar Квадро 50 с раковиной Moduo 50 (комплект) для ванной комнаты, белая",203.1-1.4.1.КМОД,203.1-1.4.1.КМОД,1,03.05.2026,04.05.2026,07.05.2026,Предоплата,22%,17898,7394,0,0,10504,17898,7394,10504,,,,,,,,,,,,
56686809346,56686809346,Продажа физлицу,"Зеркальный шкаф подвесной SanStar Модена 50 для ванной комнаты, Дуб вотан",443.1-2.4.1.МОД,443.1-2.4.1.МОД,1,03.05.2026,04.05.2026,08.05.2026,Предоплата,22%,8080,4200,0,0,3880,8080,4200,3880,,,,,,,,,,,,
56686879680,56686879680,Продажа физлицу,Зеркальный шкаф подвесной SanStar Lavanti 70 для ванной комнаты Дуб вотан,445.1-2.4.1.,445.1-2.4.1.,1,03.05.2026,04.05.2026,09.05.2026,Предоплата,22%,9518,4367,0,0,5151,9518,4367,5151,,,,,,,,,,,,
56686879680,56686879680,Продажа физлицу,"Тумба напольная SanStar Модена 70 с раковиной Фостер 70 (комплект) для ванной комнаты, графит софт",480.1-1.4.1.РКФОС,480.1-1.4.1.РКФОС,1,03.05.2026,04.05.2026,09.05.2026,Предоплата,22%,25975,10819,0,0,15156,25975,10819,15156,,,,,,,,,,,,
56688801858,56688801858,Продажа физлицу,"Тумба напольная SanStar Darko 40 с раковиной Даллас 100 правый (комплект) для ванной комнаты Дуб вотан, графит софт",429.1-1.4.1.КПДАЛ,429.1-1.4.1.КПДАЛ,1,03.05.2026,04.05.2026,,Предоплата,22%,34692,12854,0,0,21838,34692,12854,21838,,,,,,,,,,,,
56689410051,56689410051,Продажа физлицу,Зеркальный шкаф подвесной SanStar Lavanti 60 для ванной комнаты Дуб вотан,444.1-2.4.1.,444.1-2.4.1.,1,03.05.2026,07.05.2026,15.05.2026,Предоплата,22%,8746,3621,0,0,5125,8746,3621,5125,,,,,,,,,,,,
56689463424,56689463424,Продажа физлицу,Зеркальный шкаф подвесной SanStar Diva 80 для ванной комнаты Дуб вотан,446.1-2.4.1.ДИВ,446.1-2.4.1.ДИВ,1,03.05.2026,04.05.2026,,Предоплата,22%,8781,4027,0,600,4154,8781,4627,4154,,,,,,,,,,,,
56690537281,56690537281,Продажа физлицу,"Тумба напольная SanStar Каскад 60 с раковиной Грация (комплект) для ванной комнаты, белая",338.1-1.4.1.КУЮТ,3381141КУЮТ,1,03.05.2026,04.05.2026,08.05.2026,Предоплата,22%,12224,5866,0,0,6358,12224,5866,6358,,,,,,,,,,,,
56690797761,56690797761,Продажа физлицу,"Тумба напольная SanStar Квадро 60 с раковиной Фостер 60 (комплект) для ванной комнаты, белая",124.1-1.4.1.К,1241141К,1,03.05.2026,04.05.2026,05.05.2026,Предоплата,22%,18206,7258,0,0,10948,18206,7258,10948,,,,,,,,,,,,
56692392449,56692392449,Продажа физлицу,Тумба подвесная SanStar Тоскана 60 Без раковины для ванной комнаты,391.1-1.4.1.,391.1-1.4.1.,1,03.05.2026,04.05.2026,09.05.2026,При получении,22%,11448,3816,0,0,7632,11448,3816,7632,,,,,,,,,,,,
56693554563,56693554563,Продажа физлицу,"Тумба напольная SanStar Модена 50 с раковиной Como 50 (комплект) для ванной комнаты, белая",222.1-1.4.1.ККОМ,222.1-1.4.1.ККОМ,1,03.05.2026,04.05.2026,,Предоплата,22%,18621,7508,0,0,11113,18621,7508,11113,,,,,,,,,,,,
56693558720,56693558720,Продажа физлицу,"Тумба подвесная SanStar Ориана 60 с раковиной Como 60 (комплект) для ванной комнаты, белая",285.1-1.4.1.ККОМ,285.1-1.4.1.ККОМ,1,03.05.2026,08.05.2026,11.05.2026,Яндекс.Сплит (предоплата),22%,22348,11296,0,708,10344,22348,12004,10344,,,,,,,,,,,,
56694855104,56694855104,Продажа физлицу,"Тумба напольная SanStar Diva 50 с раковиной Фест 50 (комплект) для ванной комнаты Дуб вотан, графит софт",457.1-1.4.1.РКФЕС,457.1-1.4.1.КФЕС,1,03.05.2026,04.05.2026,05.05.2026,Предоплата,22%,23999,8000,0,0,15999,23999,8000,15999,,,,,,,,,,,,
56696018304,56696018304,Продажа физлицу,"Тумба подвесная SanStar Diva 100 без раковины для ванной комнаты белый, дуб вотан",496.1-1.4.1.Р,496.1-1.4.1.Р,1,03.05.2026,04.05.2026,07.05.2026,Яндекс.Сплит (предоплата),22%,14300,4710,0,0,9590,14300,4710,9590,,,,,,,,,,,,
56697566656,56697566656,Продажа физлицу,Зеркальный шкаф подвесной SanStar Lavanti 60 для ванной комнаты Дуб вотан,444.1-2.4.1.,444.1-2.4.1.,1,03.05.2026,04.05.2026,06.05.2026,При получении,22%,8710,3684,0,0,5026,8710,3684,5026,,,,,,,,,,,,
56698001474,56698001474,Продажа физлицу,"Тумба напольная SanStar Линни 50 Без раковины для ванной комнаты, белая",413.1-1.4.1.С,413.1-1.4.1.С,1,03.05.2026,04.05.2026,08.05.2026,Яндекс.Сплит (предоплата),22%,12811,6326,0,0,6485,12811,6326,6485,,,,,,,,,,,,
56698892418,56698892418,Продажа физлицу,"Тумба напольная SanStar Каскад 60 с раковиной Грация (комплект) для ванной комнаты, белая",338.1-1.4.1.КУЮТ,3381141КУЮТ,1,03.05.2026,04.05.2026,06.05.2026,Предоплата,22%,12270,5649,0,0,6621,12270,5649,6621,,,,,,,,,,,,
56698892418,56698892418,Продажа физлицу,"Шкаф-пенал универсальный SanStar Линни для ванной комнаты, белый",276.1-3.4.1.КАС,276.1-3.4.1.КАС,1,03.05.2026,04.05.2026,06.05.2026,Предоплата,22%,15613,5426,0,0,10187,15613,5426,10187,,,,,,,,,,,,
56698892418,56698892418,Продажа физлицу,Зеркальный шкаф подвесной SanStar Линни 60 для ванной комнаты белый,273.1-2.4.1.КАС,273.1-2.4.1.КАС,1,03.05.2026,04.05.2026,06.05.2026,Предоплата,22%,8023,3256,0,0,4767,8023,3256,4767,,,,,,,,,,,,
56698944770,56698944770,Продажа физлицу,"Шкаф-пенал универсальный SanStar Модена для ванной комнаты, белый",177.1-3.4.1.АДЕ,177.1-3.4.1.АДЕ,2,03.05.2026,08.05.2026,10.05.2026,Яндекс.Сплит (предоплата),22%,15137,6132,0,0,9005,30274,12264,18010,,,,,,,,,,,,
56698944770,56698944770,Продажа физлицу,"Тумба напольная SanStar Модена 70 с раковиной Como 70 (комплект) для ванной комнаты, белая",224.1-1.4.1.ККОМ,224.1-1.4.1.ККОМ,1,03.05.2026,08.05.2026,10.05.2026,Яндекс.Сплит (предоплата),22%,25607,11760,0,0,13847,25607,11760,13847,,,,,,,,,,,,
56699476610,56699476610,Продажа физлицу,"Тумба подвесная SanStar Diva 80 с раковиной Фест 80 (комплект) для ванной комнаты, дуб вотан, графит софт",474.1-1.4.1.РКФЕС,474.1-1.4.1.РКФЕС,1,03.05.2026,04.05.2026,,Предоплата,22%,31566,13123,0,0,18443,31566,13123,18443,,,,,,,,,,,,
56699938626,56699938626,Продажа физлицу,Зеркальный шкаф подвесной SanStar Линни 60 для ванной комнаты белый,273.1-2.4.1.КАС,273.1-2.4.1.КАС,1,03.05.2026,04.05.2026,08.05.2026,Яндекс.Сплит (предоплата),22%,8023,3306,0,0,4717,8023,3306,4717,,,,,,,,,,,,
56700627905,56700627905,Продажа физлицу,"Тумба напольная SanStar Каскад 60 с раковиной Грация (комплект) для ванной комнаты, белая",338.1-1.4.1.КУЮТ,3381141КУЮТ,1,03.05.2026,04.05.2026,06.05.2026,Предоплата,22%,12270,5696,0,0,6574,12270,5696,6574,,,,,,,,,,,,
56700627905,56700627905,Продажа физлицу,Зеркальный шкаф подвесной SanStar Линни 60 для ванной комнаты белый,273.1-2.4.1.КАС,273.1-2.4.1.КАС,1,03.05.2026,04.05.2026,06.05.2026,Предоплата,22%,8023,3350,0,0,4673,8023,3350,4673,,,,,,,,,,,,
56702210946,56702210946,Продажа физлицу,Зеркальный шкаф подвесной SanStar Diva 80 для ванной комнаты Дуб вотан,446.1-2.4.1.ДИВ,446.1-2.4.1.ДИВ,1,03.05.2026,09.05.2026,17.05.2026,Предоплата,22%,8781,3967,0,0,4814,8781,3967,4814,,,,,,,,,,,,
56702534979,56702534979,Продажа физлицу,Зеркальный шкаф подвесной SanStar Универсальный 50 для ванной комнаты белый,41.1-2.4.1.,411-241,1,03.05.2026,04.05.2026,05.05.2026,Предоплата,22%,6405,2176,0,0,4229,6405,2176,4229,,,,,,,,,,,,
56703357505,56703357505,Продажа физлицу,"Шкаф-пенал универсальный SanStar Модена для ванной комнаты, белый",177.1-3.4.1.АДЕ,177.1-3.4.1.АДЕ,1,03.05.2026,04.05.2026,11.05.2026,Предоплата,22%,15068,5683,0,0,9385,15068,5683,9385,,,,,,,,,,,,
56703357505,56703357505,Продажа физлицу,"Тумба напольная SanStar Модена 70 с раковиной Como 70 (комплект) для ванной комнаты, белая",224.1-1.4.1.ККОМ,224.1-1.4.1.ККОМ,1,03.05.2026,04.05.2026,11.05.2026,Предоплата,22%,25502,11070,0,0,14432,25502,11070,14432,,,,,,,,,,,,
56703391107,56703391107,Продажа физлицу,"Тумба напольная SanStar Модена 80 с раковиной Фест 80 (комплект) для ванной комнаты, белая",225.1-1.4.1.КФЕС,2251141КФЕС,1,03.05.2026,04.05.2026,05.05.2026,Предоплата,22%,26274,10313,0,0,15961,26274,10313,15961,,,,,,,,,,,,
56703582593,56703582593,Продажа физлицу,"Тумба подвесная SanStar Ориана 70 с раковиной Como 70 (комплект) для ванной комнаты, белая",286.1-1.4.1.ККОМ,286.1-1.4.1.ККОМ,1,03.05.2026,08.05.2026,13.05.2026,Предоплата,22%,25730,11963,0,0,13767,25730,11963,13767,,,,,,,,,,,,
56703679872,56703679872,Продажа физлицу,"Тумба подвесная SanStar Riana 50 с раковиной Фостер 50 (комплект) для ванной комнаты, грей",501.1-1.4.1.КФОС,501.1-1.4.1.КФОС,1,03.05.2026,05.05.2026,13.05.2026,При получении,22%,25568,8614,0,0,16954,25568,8614,16954,,,,,,,,,,,,
56704228546,56704228546,Продажа физлицу,"Тумба подвесная SanStar Diva 100 без раковины для ванной комнаты белый, дуб вотан",496.1-1.4.1.Р,496.1-1.4.1.Р,1,03.05.2026,06.05.2026,13.05.2026,Предоплата,22%,14233,8027,0,0,6206,14233,8027,6206,,,,,,,,,,,,
56704307778,56704307778,Продажа физлицу,"Тумба напольная SanStar Arista 85 с раковиной Элвис 85 (комплект) для ванной комнаты, белая",232.1-1.5.1.КЭЛВ,232.1-1.5.1.КЭЛВ,1,03.05.2026,08.05.2026,09.05.2026,Предоплата,22%,38087,16404,0,0,21683,38087,16404,21683,,,,,,,,,,,,
56704359299,56704359299,Продажа физлицу,"Шкаф-пенал универсальный SanStar Модена 50 для ванной комнаты, белый",384.1-3.4.1.АДЕ,384.1-3.4.1.АДЕ,1,03.05.2026,05.05.2026,10.05.2026,Яндекс.Сплит (предоплата),22%,21210,7496,0,0,13714,21210,7496,13714,,,,,,,,,,,,
56704359299,56704359299,Продажа физлицу,"Тумба напольная SanStar Адель 50 с раковиной Moduo 50 (комплект) для ванной комнаты, белая",210.1-1.4.1.КМОД,210.1-1.4.1.КМОД,1,03.05.2026,05.05.2026,10.05.2026,Яндекс.Сплит (предоплата),22%,20179,9585,0,0,10594,20179,9585,10594,,,,,,,,,,,,
56705008640,56705008640,Продажа физлицу,"Тумба напольная SanStar Diva 50 с раковиной Фостер 50 (комплект) для ванной комнаты Дуб вотан, графит софт",457.1-1.4.1.РКФОС,457.1-1.4.1.КФОС,1,03.05.2026,08.05.2026,09.05.2026,Предоплата,22%,25194,9946,0,0,15248,25194,9946,15248,,,,,,,,,,,,
56705597442,56705597442,Продажа физлицу,"Тумба напольная SanStar Каскад 60 с раковиной Грация (комплект) для ванной комнаты, белая",338.1-1.4.1.КУЮТ,3381141КУЮТ,1,03.05.2026,05.05.2026,08.05.2026,Предоплата,22%,12270,5714,0,0,6556,12270,5714,6556,,,,,,,,,,,,
56705693442,56705693442,Продажа физлицу,Зеркальный шкаф подвесной SanStar Graffa 50 для ванной комнаты Дуб вотан,443.1-2.4.1.ЛАВ,443.1-2.4.1.ЛАВ,1,03.05.2026,10.05.2026,10.05.2026,Яндекс.Сплит (предоплата),22%,6452,2583,0,0,3869,6452,2583,3869,,,,,,,,,,,,
56706275585,56706275585,Продажа физлицу,"Тумба напольная SanStar Bianca 65 с раковиной Стиль 65 (комплект) для ванной комнаты, белая",237.1-1.5.1.К,2371151К,1,03.05.2026,05.05.2026,07.05.2026,Предоплата,22%,20152,8375,0,0,11777,20152,8375,11777,,,,,,,,,,,,
56706771971,56706771971,Продажа физлицу,Зеркальный шкаф подвесной SanStar Универсальный 50 для ванной комнаты белый,41.1-2.4.1.,411-241,1,03.05.2026,06.05.2026,07.05.2026,Предоплата,22%,6374,2184,0,0,4190,6374,2184,4190,,,,,,,,,,,,
56707754818,56707754818,Продажа физлицу,"Тумба подвесная SanStar Diva 70 с раковиной Фостер 70 (комплект) для ванной комнаты, дуб вотан, графит софт",473.1-1.4.1.РКФОС,473.1-1.4.1.КФОС,1,03.05.2026,05.05.2026,06.05.2026,Предоплата,22%,30287,11150,0,0,19137,30287,11150,19137,,,,,,,,,,,,
56708703426,56708703426,Продажа физлицу,Тумба подвесная SanStar Тоскана 60 с раковиной Фостер 60 (комплект) для ванной комнаты,391.1-1.4.1.КФОС,391.1-1.4.1.КФОС,1,03.05.2026,06.05.2026,10.05.2026,Предоплата,22%,17731,7382,0,0,10349,17731,7382,10349,,,,,,,,,,,,
56708822016,56708822016,Продажа физлицу,Зеркальный шкаф подвесной SanStar Diva 100 для ванной комнаты Дуб вотан,447.1-2.4.1.ДИВ,447.1-2.4.1.ДИВ,1,03.05.2026,05.05.2026,09.05.2026,При получении,22%,9343,4527,0,0,4816,9343,4527,4816,,,,,,,,,,,,
56709276736,56709276736,Продажа физлицу,"Тумба напольная SanStar Каскад 60 с раковиной Грация (комплект) для ванной комнаты, белая",338.1-1.4.1.КУЮТ,3381141КУЮТ,1,03.05.2026,06.05.2026,09.05.2026,Предоплата,22%,12225,5999,0,0,6226,12225,5999,6226,,,,,,,,,,,,
56709630785,56709630785,Продажа физлицу,"Шкаф-пенал универсальный SanStar Адель 60 для ванной комнаты, белый",468.1-3.4.1.,468.1-3.4.1.,1,03.05.2026,05.05.2026,13.05.2026,Яндекс.Сплит (предоплата),22%,24261,8177,0,0,16084,24261,8177,16084,,,,,,,,,,,,
56711936384,56711936384,Продажа физлицу,"Тумба напольная SanStar Модена 50 с раковиной Como 50 (комплект) для ванной комнаты, графит софт",478.1-1.4.1.РККОМ,478.1-1.4.1.РККОМ,1,04.05.2026,05.05.2026,08.05.2026,Яндекс.Сплит (предоплата),22%,20108,7745,0,0,12363,20108,7745,12363,,,,,,,,,,,,
56714092034,56714092034,Продажа физлицу,"Тумба напольная SanStar Линни 70 с раковиной Клермонт 70 (комплект) для ванной комнаты, белая",416.1-1.4.1.ККЛЕ,416.1-1.4.1.ККЛЕ,1,04.05.2026,09.05.2026,12.05.2026,Предоплата,22%,23202,9973,0,45,13184,23202,10018,13184,,,,,,,,,,,,
56715494848,56715494848,Продажа физлицу,Зеркальный шкаф подвесной SanStar Линни 60 для ванной комнаты белый,273.1-2.4.1.КАС,273.1-2.4.1.КАС,1,04.05.2026,05.05.2026,10.05.2026,При получении,22%,8023,3540,0,0,4483,8023,3540,4483,,,,,,,,,,,,
56716417411,56716417411,Продажа физлицу,"Тумба напольная SanStar Адель 50 с раковиной Como 50 (комплект) для ванной комнаты, белая",210.1-1.4.1.ККОМ,210.1-1.4.1.ККОМ,1,04.05.2026,05.05.2026,09.05.2026,Предоплата,22%,19750,9244,0,80,10426,19750,9324,10426,,,,,,,,,,,,
56716506242,56716506242,Продажа физлицу,"Тумба напольная SanStar Модена 80 с раковиной Фест 80 (комплект) для ванной комнаты, белая, дуб вотан",486.1-1.4.1.РКФЕС,486.1-1.4.1.РКФЕС,1,04.05.2026,06.05.2026,09.05.2026,Предоплата,22%,31360,13484,0,0,17876,31360,13484,17876,,,,,,,,,,,,
56716598018,56716598018,Продажа физлицу,"Тумба напольная SanStar Модена 60 с раковиной Фостер 60 (комплект) для ванной комнаты, белая, дуб вотан",484.1-1.4.1.РКФОС,484.1-1.4.1.РКФОС,1,04.05.2026,06.05.2026,09.05.2026,Предоплата,22%,21583,9563,0,0,12020,21583,9563,12020,,,,,,,,,,,,
56717042371,56717042371,Продажа физлицу,"Шкаф-пенал универсальный SanStar Модена для ванной комнаты, белый",177.1-3.4.1.АДЕ,177.1-3.4.1.АДЕ,1,04.05.2026,14.05.2026,17.05.2026,Предоплата,22%,15068,5683,0,0,9385,15068,5683,9385,,,,,,,,,,,,
56717042371,56717042371,Продажа физлицу,Зеркальный шкаф подвесной SanStar Универсальный 50 для ванной комнаты белый,41.1-2.4.1.,411-241,1,04.05.2026,14.05.2026,17.05.2026,Предоплата,22%,6375,2294,0,0,4081,6375,2294,4081,,,,,,,,,,,,
56717042371,56717042371,Продажа физлицу,"Тумба подвесная SanStar Адель 60 Без раковины для ванной комнаты, белая",171.1-1.4.1.,1711-141,1,04.05.2026,14.05.2026,17.05.2026,Предоплата,22%,13336,4907,0,0,8429,13336,4907,8429,,,,,,,,,,,,
56717297603,56717297603,Продажа физлицу,Тумба подвесная SanStar Тоскана 60 с раковиной Фест 60 (комплект) для ванной комнаты,391.1-1.4.1.КФЕС,391.1-1.4.1.КФЕС,1,04.05.2026,08.05.2026,11.05.2026,Предоплата,22%,17470,7391,0,68,10011,17470,7459,10011,,,,,,,,,,,,
56717429123,56717429123,Продажа физлицу,"Тумба напольная SanStar Линни 50 с раковиной Клермонт 50 (комплект) для ванной комнаты, белая",413.1-1.4.1.ККЛЕ,413.1-1.4.1.ККЛЕ,1,04.05.2026,07.05.2026,09.05.2026,Предоплата,22%,18619,9178,0,0,9441,18619,9178,9441,,,,,,,,,,,,
56717429123,56717429123,Продажа физлицу,"Шкаф-пенал универсальный SanStar Линни для ванной комнаты, белый",276.1-3.4.1.КАС,276.1-3.4.1.КАС,1,04.05.2026,07.05.2026,09.05.2026,Предоплата,22%,15542,6303,0,0,9239,15542,6303,9239,,,,,,,,,,,,
56717434049,56717434049,Продажа физлицу,"Шкаф-пенал универсальный SanStar Линни для ванной комнаты, белый",276.1-3.4.1.КАС,276.1-3.4.1.КАС,1,04.05.2026,05.05.2026,08.05.2026,Предоплата,22%,15543,6815,0,33,8695,15543,6848,8695,,,,,,,,,,,,
56717705088,56717705088,Продажа физлицу,"Тумба напольная угловая SanStar Лайн с раковиной Лайн 35 для ванной комнаты, белая",399.1-1.4.1.КЛАЙ,399.1-1.4.1.КЛАЙ,1,04.05.2026,05.05.2026,07.05.2026,Предоплата,22%,19507,8245,0,0,11262,19507,8245,11262,,,,,,,,,,,,
56718713728,56718713728,Продажа физлицу,Шкаф-пенал подвесной SanStar Noche для ванной комнаты графит,425.1-3.4.1.,425.1-3.4.1.,1,04.05.2026,05.05.2026,07.05.2026,Предоплата,22%,17171,7011,0,0,10160,17171,7011,10160,,,,,,,,,,,,
56719009984,56719009984,Продажа физлицу,Зеркальный шкаф подвесной SanStar Bianca 80 для ванной комнаты белый,152.1-2.5.1.,1521-251,1,04.05.2026,05.05.2026,12.05.2026,Предоплата,22%,14956,5848,0,0,9108,14956,5848,9108,,,,,,,,,,,,
